text,par_id,label
"History tells us that a lot of good programmes got their start when one individual looked at a familiar landscape in a fresh way . These creative and passionate individuals saw possibilities where others saw only hopelessness , and imagined a way forward when others saw none . What they did was just to change the fundamental approach to solving problems .",2012,0
""" Some companies are here because they have very strong local linkages , they 're strongly embedded , they 're less likely to move , "" he said . "" But there are some companies here that are not very strongly embedded . They 're dependent on a skilled supply of people who speak foreign languages , which we 're hopeless at .",2013,0
"By the time Feinsod left on a bus in the middle of the night , he had been accused of being a hopeless coach and exaggerating his CV .",2014,0
"That has left the financial system flush with cash and interest rates low for borrowers , but has not pushed money into areas of the economy most in need , raising concerns of a "" liquidity trap "" .",2015,0
"In abuse cases , the victim is made to feel hopeless and helpless so he has to depend on the aggressor . He is taught that any refusal will lead to pain , which is a form of control . Mr Daniel Koh , a psychologist with 18 years ' experience",2016,0
Being part of a wider movement on protecting the human rights of vulnerable people and advocating for more effective responses from governments and other regulatory agencies,2017,0
Soon it became a haven for destitute and desperate women who had lost their husbands .,2018,0
"Soon I found an example : gender discrimination . Once upon a time , Eden , women could not vote . Confined to the home , they had no economic power -- which meant no voting rights . Not until 1937 .",2019,0
""" When I started , there were hardly any women in business . Today we have women leading fields in the government and corporate sector who are doing very well . I also know that WCIC is helping women in need to build up their lives and to start businesses . I wish them the best , and I thank WCIC for the awards , "" said Mrs. Pestonjee .",2020,1
"Just under two weeks ago , the President of USA , the so called land of freedom and immigrants upped the ante with a sweeping statement that exposed his ignorance and bigotry . To be sure , it is not what was said -- I refuse to repeat it -- because similar comments are made every day by people you would think would know better by virtue of their education , but who said it and where it was said .",2021,0
"It all appears rather hopeless . However , the whole aim of the Lenten campaign is to call citizens to engage in public matters . Citizens need to rediscover their power and ability to set the agenda . They are not mere spectators or helpless victims , but parents and citizens who must speak out , take the heat out of campaigns and tame the hatemonger . The majority must not be intimidated by a handful of treacherous politicians . Good civic education always empowers the weak and disturbs the powerful .",2022,0
